Time, Fraction, Decimal ID, Hexadecimal ID, Power
44962.9540509,  0.05678, 23779,  5CE3,    75
44963.0284144,  0.78616, 30687,  77DF,    73
44963.3150116,  0.67154, 25150,  623E,    77
44963.5148264,  0.93232, 17262,  436E,    64
44963.5206829,  0.09082, 15424,  3C40,    35
44963.5308218,  0.53452, 58119,  E307,    42
44963.7752778,  0.86147, 57014,  DEB6,    75
44963.9973727,  0.22118, 63925,  F9B5,    34
44964.0718981,  0.14061,   586,   24A,    34
44964.5024306,  0.92061, 14732,  398C,    40
44964.6787153,  0.35107,  2269,   8DD,    37
44964.9411574,  0.68704, 35587,  8B03,    68
44965.9241319,  0.05834, 14732,  398C,    34
44966.1388194,  0.51319,  7482,  1D3A,    45
44966.1577546,  0.40264, 58119,  E307,    74
44966.1968866,  0.59244,  9373,  249D,    75
44966.2351968,  0.30763, 14732,  398C,    34
44966.5311574,  0.75091, 36201,  8D69,    32
44966.5546644,  0.99208, 63925,  F9B5,    74
44966.5841319,  0.40641, 28072,  6DA8,    33
44966.6553472,  0.65851,  9373,  249D,    86
44966.6786921,  0.15422, 14732,  398C,    33
44966.6892593,  0.55348, 59160,  E718,    73
44967.4408333,  0.32292, 58119,  E307,    34
44967.6601620,  0.63875, 15424,  3C40,    34
44967.7996296,  0.60686,  9373,  249D,    75
44967.8693750,  0.16106, 44510,  ADDE,    33
44968.1828356,  0.33655, 24347,  5F1B,    76
44968.4864120,  0.62484,   586,   24A,    74
44968.9055440,  0.00590,  2269,   8DD,    47
44969.0693750,  0.43668, 58535,  E4A7,    75
44969.4174306,  0.44037, 58119,  E307,    37
44969.4703356,  0.44846, 15424,  3C40,    34
44969.5285185,  0.54960,  4735,  127F,    75
44969.6553356,  0.97876, 49678,  C20E,    33
44969.7029282,  0.51969, 23779,  5CE3,    34
44969.8853241,  0.14961, 62357,  F395,    73
44970.1927199,  0.21000, 60570,  EC9A,    34
44970.3914468,  0.70857, 42185,  A4C9,    38
44970.5183912,  0.56949,   586,   24A,    76
44971.5699306,  0.55612, 25110,  6216,    36
44971.8017130,  0.32568, 51282,  C852,    73
44971.9442708,  0.90892, 30687,  77DF,    33
44971.9487500,  0.12434, 42185,  A4C9,    75
44972.0849769,  0.93426, 14732,  398C,    33
44972.4576389,  0.34821, 60537,  EC79,    32
44972.5708333,  0.93914, 28072,  6DA8,    35
44972.7026042,  0.16500,  2269,   8DD,    33
44972.8818056,  0.11702, 25822,  64DE,    39
