"Date and Time (UTC)","Receiver","Transmitter","Transmitter Name","Transmitter Serial","Sensor Value","Sensor Unit","Station Name","Latitude","Longitude"
2019-06-14 18:20:54,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 18:23:09,"VR2W-109380","A69-9006-14596",NA,1294373,1.8191,"m",NA,NA,NA
2019-06-14 18:24:52,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 18:26:53,"VR2W-109380","A69-9006-14596",NA,1294373,1.8191,"m",NA,NA,NA
2019-06-14 18:31:35,"VR2W-109380","A69-9006-14579",NA,1294365,18.2212,"°C",NA,NA,NA
2019-06-14 18:31:53,"VR2W-109380","A69-9006-14596",NA,1294373,1.8191,"m",NA,NA,NA
2019-06-14 18:33:57,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 18:35:06,"VR2W-109380","A69-9006-14579",NA,1294365,18.2212,"°C",NA,NA,NA
2019-06-14 18:51:42,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 18:54:32,"VR2W-109380","A69-9006-14579",NA,1294365,18.2212,"°C",NA,NA,NA
2019-06-14 18:56:05,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:01:07,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:03:12,"VR2W-109380","A69-9006-14596",NA,1294373,2.1223,"m",NA,NA,NA
2019-06-14 19:03:35,"VR2W-109380","A69-9006-14579",NA,1294365,18.2212,"°C",NA,NA,NA
2019-06-14 19:03:48,"VR2W-109380","A69-9006-14600",NA,1294375,-9.999999999998e-05,"m",NA,NA,NA
2019-06-14 19:07:53,"VR2W-109380","A69-9006-14600",NA,1294375,-9.999999999998e-05,"m",NA,NA,NA
2019-06-14 19:08:06,"VR2W-109380","A69-9006-14579",NA,1294365,18.2212,"°C",NA,NA,NA
2019-06-14 19:08:43,"VR2W-109380","A69-9006-14596",NA,1294373,2.1223,"m",NA,NA,NA
2019-06-14 19:09:37,"VR2W-109380","A69-9006-14599",NA,1294375,18.0643,"°C",NA,NA,NA
2019-06-14 19:10:25,"VR2W-109380","A69-9006-14580",NA,1294365,-9.999999999998e-05,"m",NA,NA,NA
2019-06-14 19:11:28,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:11:38,"VR2W-109380","A69-9006-14600",NA,1294375,0.3031,"m",NA,NA,NA
2019-06-14 19:14:12,"VR2W-109380","A69-9006-14596",NA,1294373,1.8191,"m",NA,NA,NA
2019-06-14 19:16:56,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:19:39,"VR2W-109380","A69-9006-14596",NA,1294373,1.8191,"m",NA,NA,NA
2019-06-14 19:27:16,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:29:16,"VR2W-109380","A69-9006-14596",NA,1294373,1.5159,"m",NA,NA,NA
2019-06-14 19:31:52,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:34:16,"VR2W-109380","A69-9006-14596",NA,1294373,2.1223,"m",NA,NA,NA
2019-06-14 19:36:19,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:39:00,"VR2W-109380","A69-9006-14596",NA,1294373,2.1223,"m",NA,NA,NA
2019-06-14 19:41:36,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:44:03,"VR2W-109380","A69-9006-14596",NA,1294373,1.8191,"m",NA,NA,NA
2019-06-14 19:46:10,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:47:39,"VR2W-109380","A69-9006-14596",NA,1294373,1.8191,"m",NA,NA,NA
2019-06-14 19:49:12,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:50:50,"VR2W-109380","A69-9006-14596",NA,1294373,2.1223,"m",NA,NA,NA
2019-06-14 19:52:42,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:54:59,"VR2W-109380","A69-9006-14596",NA,1294373,2.1223,"m",NA,NA,NA
2019-06-14 19:56:49,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 19:59:04,"VR2W-109380","A69-9006-14596",NA,1294373,1.8191,"m",NA,NA,NA
2019-06-14 20:00:47,"VR2W-109380","A69-9006-14595",NA,1294373,18.0643,"°C",NA,NA,NA
2019-06-14 20:02:48,"VR2W-109380","A69-9006-14596",NA,1294373,1.8191,"m",NA,NA,NA
2019-06-14 20:03:36,"VR2W-109380","A69-9006-14579",NA,1294365,18.2212,"°C",NA,NA,NA
2018-07-05 23:17:56,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 00:42:18,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 00:58:35,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 01:11:22,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 02:27:30,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 02:56:32,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 02:59:02,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:01:18,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:05:20,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:07:04,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:10:32,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:11:57,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:36:14,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:38:38,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:40:41,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:48:44,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:51:18,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 03:57:30,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 04:05:13,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 04:15:44,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:18:12,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 04:21:58,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:24:24,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:26:30,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:28:00,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:29:37,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:31:26,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:33:42,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:33:54,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 04:37:41,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:38:37,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 04:41:20,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:43:53,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:45:21,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 04:46:14,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:46:54,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 04:48:13,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:50:47,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:52:09,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 04:53:12,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:55:19,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:56:50,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 04:58:28,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:00:21,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:01:33,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 05:02:44,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:04:45,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:07:24,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:08:44,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 05:10:19,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 05:12:27,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:16:17,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:18:11,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:19:37,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 05:20:34,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:21:04,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 05:22:38,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:24:01,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:24:11,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 05:25:25,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:26:01,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 05:26:50,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:28:18,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 05:29:41,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:31:10,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:32:44,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:34:28,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:36:33,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:38:39,"VR2W-109383","A69-1602-25901",NA,1294393,NA,NA,NA,NA,NA
2018-07-06 05:39:30,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:41:07,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:45:14,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:47:03,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:49:20,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:51:08,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:53:22,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:55:06,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:57:12,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 05:58:38,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:00:09,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:01:46,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:03:37,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:05:55,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:07:48,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:10:11,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:12:13,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:14:55,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:20:08,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:22:33,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:24:41,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:26:12,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:27:51,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:29:45,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:32:10,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:35:46,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:39:07,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:41:15,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:42:49,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:44:34,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-06 06:46:40,"VR2W-109383","A69-1602-25885",NA,1294377,NA,NA,NA,NA,NA
2018-07-20 13:15:33,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 13:16:10,"VR2W-109388","A69-9006-15750",NA,1276053,6.1399,"°C",NA,NA,NA
2018-07-20 13:17:22,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 13:18:02,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:19:33,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 13:20:45,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:21:11,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 13:22:49,"VR2W-109388","A69-1602-25899",NA,1294391,NA,NA,NA,NA,NA
2018-07-20 13:23:02,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 13:23:27,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:25:19,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 13:26:06,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:27:08,"VR2W-109388","A69-9006-14586",NA,1294368,63.0655,"m",NA,NA,NA
2018-07-20 13:28:40,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:29:21,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 13:31:00,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 13:31:06,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:31:29,"VR2W-109388","A69-9006-15750",NA,1276053,6.2968,"°C",NA,NA,NA
2018-07-20 13:33:12,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:33:49,"VR2W-109388","A69-9002-10687",NA,NA,8,"ADC",NA,NA,NA
2018-07-20 13:34:42,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:35:17,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 13:39:21,"VR2W-109388","A69-9002-10687",NA,NA,9,"ADC",NA,NA,NA
2018-07-20 13:40:12,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:41:26,"VR2W-109388","A69-9006-14559",NA,1294355,24.1834,"°C",NA,NA,NA
2018-07-20 13:41:45,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:42:20,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 13:44:28,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 13:44:35,"VR2W-109388","A69-9002-10687",NA,NA,10,"ADC",NA,NA,NA
2018-07-20 13:45:30,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:45:59,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 13:47:23,"VR2W-109388","A69-9002-10687",NA,NA,22,"ADC",NA,NA,NA
2018-07-20 13:47:36,"VR2W-109388","A69-9006-14586",NA,1294368,63.0655,"m",NA,NA,NA
2018-07-20 13:48:09,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:48:16,"VR2W-109388","A69-9006-15750",NA,1276053,6.2968,"°C",NA,NA,NA
2018-07-20 13:48:36,"VR2W-109388","A69-1602-25898",NA,1294390,NA,NA,NA,NA,NA
2018-07-20 13:49:00,"VR2W-109388","A69-9006-14587",NA,1294369,6.2968,"°C",NA,NA,NA
2018-07-20 13:49:24,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 13:49:55,"VR2W-109388","A69-9002-10687",NA,NA,11,"ADC",NA,NA,NA
2018-07-20 13:50:14,"VR2W-109388","A69-1602-25898",NA,1294390,NA,NA,NA,NA,NA
2018-07-20 13:50:46,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:51:34,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 13:51:53,"VR2W-109388","A69-9002-10687",NA,NA,9,"ADC",NA,NA,NA
2018-07-20 13:53:10,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 13:53:14,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:54:07,"VR2W-109388","A69-9006-14560",NA,1294355,3.9415,"m",NA,NA,NA
2018-07-20 13:54:16,"VR2W-109388","A69-9002-10687",NA,NA,12,"ADC",NA,NA,NA
2018-07-20 13:54:29,"VR2W-109388","A69-9006-15751",NA,1276053,11.5215,"m",NA,NA,NA
2018-07-20 13:54:57,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 13:55:18,"VR2W-109388","A69-9006-14588",NA,1294369,12.4311,"m",NA,NA,NA
2018-07-20 13:55:28,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:55:46,"VR2W-109388","A69-9006-14559",NA,1294355,24.0265,"°C",NA,NA,NA
2018-07-20 13:57:37,"VR2W-109388","A69-9006-14560",NA,1294355,5.1543,"m",NA,NA,NA
2018-07-20 13:58:35,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 13:58:56,"VR2W-109388","A69-1602-25898",NA,1294390,NA,NA,NA,NA,NA
2018-07-20 13:59:14,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 13:59:24,"VR2W-109388","A69-9006-14588",NA,1294369,13.0375,"m",NA,NA,NA
2018-07-20 14:00:12,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 14:01:08,"VR2W-109388","A69-9006-14587",NA,1294369,6.2968,"°C",NA,NA,NA
2018-07-20 14:01:42,"VR2W-109388","A69-9006-14560",NA,1294355,1.5159,"m",NA,NA,NA
2018-07-20 14:01:55,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 14:03:54,"VR2W-109388","A69-9006-14559",NA,1294355,24.0265,"°C",NA,NA,NA
2018-07-20 14:04:09,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 14:04:28,"VR2W-109388","A69-9006-15750",NA,1276053,6.2968,"°C",NA,NA,NA
2018-07-20 14:05:31,"VR2W-109388","A69-9006-14560",NA,1294355,4.2447,"m",NA,NA,NA
2018-07-20 14:05:43,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 14:05:55,"VR2W-109388","A69-9006-14587",NA,1294369,6.2968,"°C",NA,NA,NA
2018-07-20 14:07:08,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 14:07:14,"VR2W-109388","A69-9002-10687",NA,NA,22,"ADC",NA,NA,NA
2018-07-20 14:07:26,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 14:08:02,"VR2W-109388","A69-1602-25898",NA,1294390,NA,NA,NA,NA,NA
2018-07-20 14:08:35,"VR2W-109388","A69-9006-14588",NA,1294369,13.3407,"m",NA,NA,NA
2018-07-20 14:11:37,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 14:12:05,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 14:12:13,"VR2W-109388","A69-1602-25898",NA,1294390,NA,NA,NA,NA,NA
2018-07-20 14:12:27,"VR2W-109388","A69-9002-10687",NA,NA,27,"ADC",NA,NA,NA
2018-07-20 14:13:03,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 14:13:34,"VR2W-109388","A69-9006-14588",NA,1294369,13.0375,"m",NA,NA,NA
2018-07-20 14:14:29,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 14:14:35,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 14:15:15,"VR2W-109388","A69-9002-10687",NA,NA,14,"ADC",NA,NA,NA
2018-07-20 14:16:50,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 14:17:32,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 14:17:48,"VR2W-109388","A69-9002-10687",NA,NA,25,"ADC",NA,NA,NA
2018-07-20 14:18:26,"VR2W-109388","A69-9006-15750",NA,1276053,6.2968,"°C",NA,NA,NA
2018-07-20 14:18:34,"VR2W-109388","A69-9006-14586",NA,1294368,62.7623,"m",NA,NA,NA
2018-07-20 14:18:49,"VR2W-109388","A69-1602-25898",NA,1294390,NA,NA,NA,NA,NA
2018-07-20 14:19:17,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 14:19:47,"VR2W-109388","A69-9002-10687",NA,NA,11,"ADC",NA,NA,NA
2018-07-20 14:20:29,"VR2W-109388","A69-1602-25898",NA,1294390,NA,NA,NA,NA,NA
2018-07-20 14:20:37,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 14:20:53,"VR2W-109388","A69-9006-14587",NA,1294369,6.1399,"°C",NA,NA,NA
2018-07-20 14:21:21,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 14:22:12,"VR2W-109388","A69-9002-10687",NA,NA,9,"ADC",NA,NA,NA
2018-07-20 14:24:34,"VR2W-109388","A69-1602-25897",NA,1294389,NA,NA,NA,NA,NA
2018-07-20 14:25:23,"VR2W-109388","A69-9006-14587",NA,1294369,6.1399,"°C",NA,NA,NA
2018-07-20 14:25:47,"VR2W-109388","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2018-07-20 14:25:57,"VR2W-109388","A69-9006-14585",NA,1294368,4.1002,"°C",NA,NA,NA
2018-07-20 14:26:08,"VR2W-109388","A69-9002-10687",NA,NA,10,"ADC",NA,NA,NA
2018-07-20 14:27:15,"VR2W-109388","A69-1602-25898",NA,1294390,NA,NA,NA,NA,NA
2018-07-05 19:52:36,"VR2W-109389","A69-9006-14584",NA,1294367,6.3671,"m",NA,NA,NA
2018-07-05 19:54:51,"VR2W-109389","A69-9006-14583",NA,1294367,16.8091,"°C",NA,NA,NA
2018-07-05 19:56:34,"VR2W-109389","A69-9006-14584",NA,1294367,6.3671,"m",NA,NA,NA
2018-07-05 19:58:36,"VR2W-109389","A69-9006-14583",NA,1294367,16.6522,"°C",NA,NA,NA
2018-07-05 20:03:42,"VR2W-109389","A69-9006-14583",NA,1294367,16.6522,"°C",NA,NA,NA
2018-07-05 20:05:54,"VR2W-109389","A69-9006-14584",NA,1294367,6.0639,"m",NA,NA,NA
2018-07-05 20:07:32,"VR2W-109389","A69-9006-14583",NA,1294367,16.3384,"°C",NA,NA,NA
2018-07-05 20:09:23,"VR2W-109389","A69-9006-14584",NA,1294367,6.3671,"m",NA,NA,NA
2018-07-05 20:11:38,"VR2W-109389","A69-9006-14583",NA,1294367,16.4953,"°C",NA,NA,NA
2018-07-05 20:31:51,"VR2W-109389","A69-9006-14583",NA,1294367,15.397,"°C",NA,NA,NA
2018-07-05 20:34:02,"VR2W-109389","A69-9006-14584",NA,1294367,6.9735,"m",NA,NA,NA
2018-07-05 20:59:22,"VR2W-109389","A69-9006-14587",NA,1294369,5.5123,"°C",NA,NA,NA
2018-07-05 21:13:27,"VR2W-109389","A69-9006-14588",NA,1294369,19.7079,"m",NA,NA,NA
